code_market,customer_name,regency,province,expedition_name,term_payment,operational_time,customer_contact,customer_PIC,email,customer_address,customer_character
"SF","APOTEK RAFASYA FARMA","KABUPATEN KARANGANYAR","JAWA TENGAH","PAXEL","COD","","","","","JL. JUMAPOLO KARANGANYAR, GENENG, KWANGEN
JUMAPOLO
KAB KARANGANYAR  
JAWA TENGAH",""
"SF","APOTEK RAFI FARMA","KABUPATEN TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","","","'087817340010","","","JL. KIMAS NO.65
TIGARAKSA
KABUPATEN TANGERANG 15720 ",""
"SF","APOTEK RAGIL JAYA","KOTA SURABAYA","JAWA TIMUR","PAXEL","COD","","","","","JL. SERAYU NO.2
TEGALSARI
KOTA SURABAYA  
JAWA TIMUR",""
"SF","APOTEK RAHAYU","KOTA JAKARTA SELATAN","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","'085777277983","","","JL. PERTANIAN RAYA 91 RT.03/RW.04
LB. BULUS CILANDAK
KOTA JAKARTA SELATAN ",""
"SF","APOTEK RAHAYU BEBER","KABUPATEN CIREBON","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","081111112488","","","JL. BEBER - DURAJAYA BLOK KLIWON
BEBER
KAB CIREBON 45170 ",""
"SF","APOTEK RAHAYU CIBITUNG","KABUPATEN BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. SELANG CIRONGGENG
CIBITUNG
KAB BEKASI  
JAWA BARAT",""
"SF","APOTEK RAHAYU MEDIKA","KOTA BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","","","","JLN MUTIARA GADING TIMUR G5 NO 24
MUSTIKA JAYA",""
"SF","APOTEK RAHAYU MEDIKA GRAND RESIDENCE CITY","KOTA BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","","","","","","JLN PERUM GRAND RESIDENCE CITY BLOK RR NO. 73
SETU
KOTA BEKASI  ",""
"SF","APOTEK RAHAYU SOLO","KABUPATEN KLATEN","JAWA TENGAH","PT Lion Express","COD","","","","","KEDUNGAN, RT. 01, RW. 01, KEDUNGAN
PEDAN
KAB KLATEN  
JAWA TENGAH
",""
"SF","APOTEK RAHAYU SUKARAJA","KABUPATEN SUKABUMI","JAWA BARAT","PT Lion Express","COD","","","","","PASAR SUKARAJA
SUKARAJA
KAB SUKABUMI  
JAWA BARAT",""
"SF","APOTEK RAHMA","KABUPATEN TANGERANG","BANTEN","PAXEL","COD","","081314007053","","","JL. RAYA KRESEK
BALARAJA
KAB TANGERANG 15610
BANTEN",""
"SF","APOTEK RAHMA SRANDAKAN","KABUPATEN BANTUL","DI YOGYAKARTA","PAXEL","COD","","","","","JL. SRANDAKAN MENGAHAN TRIMURTI
PANDAK
KAB BANTUL 55761 
DI YOGYAKARTA",""
"SF","APOTEK RAHMANI","KABUPATEN BANDUNG BARAT","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","089513834735","","","JL. SOMAWINATA NO.1 RT.01/07
TANIMULYA NGAMPRAH
KAB BANDUNG BARAT
JAWA BARAT",""
"SF","APOTEK RAHMAT","KABUPATEN BANDUNG","JAWA BARAT","PAXEL","COD","","+62 821-3027-9433","","","JL. TENGAH NO.16 RT.003/RW.011
MAJALAYA
KABUPATEN BANDUNG
JAWA BARAT",""
"SF","APOTEK RAI AFFIYAH SOREANG","KABUPATEN BANDUNG ","JAWA BARAT","PT. ADIKA DWIKARYA UTAMA","COD","","085222983948 ","","","KP. CIBURIAL TIMUR RT 01 RW 06
SOREANG
KABUPATEN BANDUNG  
JAWA BARAT
",""
"SF","APOTEK RAIHAN ADIYASA","KABUPATEN TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","08128718111","","","JL PERUM TAMAN ADIYASA
SOLEAR
KABUPATEN TANGERANG 15710 
BANTEN",""
"SF","APOTEK RAIHAN DUA","KABUPATEN TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","","","","","","JL. RAYA TAMAN ADIYASA
SOLEAR
KAB TANGERANG 15730 
BANTEN
",""
"SF","APOTEK RAJAWALI","KABUPATEN SLEMAN","JAWA TENGAH","PAXEL","COD","","081228317425","","","JL. RAJAWALI NO.56 SANGGRAHAN CATURTUNGGAL
DEPOK
KAB SLEMAN 55281
DI YOGYAKARTA",""
"SF","APOTEK RAJAWALI JAYA","KOTA JAKARTA PUSAT","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. KEBON KACANG RAYA NO. 1, 
RT. 10/RW. 4, KEBON KACANG
TANAH ABANG
KOTA JAKARTA PUSAT 10240 ",""
"SF","APOTEK RAJAWALI PASIR GEDE","KABUPATEN CIANJUR","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. PASIR GEDE JALAN RAYA NO.16
KABUPATEN CIANJUR 43216 
JAWA BARAT ",""
"SF","APOTEK RAJEG FARMA","KABUPATEN TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. RAYA RAJEG - PASAR MAUK
RAJEG
KAB TANGERANG 15560 
BANTEN",""
"SF","APOTEK RAJENDRA","KABUPATEN SLEMAN","DI YOGYAKARTA","PAXEL","","","","","","JL. NGAPAK - KENTHENG NO. 59, BANTULAN, SIDOARUM
GODEAN
KAB SLEMAN 55264 
DI YOGYAKARTA",""
"SF","APOTEK RAKY FARMA","KOTA SUKABUMI","JAWA BARAT","PAXEL","COD","","02666258159","","","JL. RUMAH SAKIT BELAKANG NO.1
CIKOLE
KOTA SUKABUMI
JAWA BARAT",""
"SF","APOTEK RANIS FARMA","KOTA JAKARTA TIMUR","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","02185906863","","","JL. HH CIPINANG MUARA III NO.10
JATINEGARA
KOTA JAKARTA TIMUR 13420
DKI JAKARTA",""
"SF","APOTEK RARA","KOTA BANDUNG","JAWA BARAT","PAXEL","COD","","087876685405","","","JL. LOGAM NO.42D
BANDUNG KIDUL
KOTA BANDUNG
JAWA BARAT",""
"SF","APOTEK RATNA","KOTA BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","","","","JLN. SWATANTRA V RT. 009, RW. 003
JATIASIH
KOTA BEKASI 17423 
JAWA BARAT",""
"SF","APOTEK RATU","KOTA JAKARTA SELATAN","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","081298520793","","","JL. JAGARAKSA RAYA NO.3
JAGARAKSA
KOTA JAKARTA SELATAN 12620
DKI JAKARTA",""
"SF","APOTEK RAUDHA FARMA","KOTA JAKARTA TIMUR","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","0218454679","","","JL. RAYA CEGER NO.99
CIPAYUNG
KOTA JAKARTA TIMUR 10320
DKI JAKARTA",""
"SF","APOTEK RAYA FARMA","KABUPATEN BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. KP. SELANG CIRONGGENG WANAJAYA
CIBITUNG
KAB BEKASI  
JAWA BARAT",""
"SF","APOTEK RAZKA FARMA","KABUPATEN TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","089681350904","","","JL. RAYA PASAR KEMIS - RAJEG
KP. PUTAT SINDANG SARI
PASAR KEMIS
KABUPATEN TANGERANG 15560
BANTEN",""
"SF","APOTEK REGENCY FARMA","KABUPATEN BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. NAKULA RAYA WANASARI
CIBITUNG
KABUPATEN BEKASI  
JAWA BARAT",""
"SF","APOTEK REJEKI SEHAT","KOTA BEKASI","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","","","","JLN. WISMA ASRI RAYA BLOK L NO. 48
BEKASI UTARA
KOTA BEKASI 17123 
JAWA BARAT",""
"SF","APOTEK REJEKI SEHAT MUTIARA GADING","KABUPATEN BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. RUKO MUTIARA GADING CITY
BABELAN
KABUPATEN BEKASI",""
"SF","APOTEK REJODANI","KABUPATEN SLEMAN","DI YOGYAKARTA","PAXEL","COD","","085100815701","","","JL. PALAGAN TENTARA PELAJAR KM 11 TAMBAKREJO SARIHARJO
NGAGLIK
KAB SLEMAN 55581
DI YOGYAKRTA",""
"SF","APOTEK REKHA","KOTA BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. RAYA PANGGUNG RT.004/RW.003
PONDOK GEDE
KOTA BEKASI  
JAWA BARAT",""
"SF","APOTEK RENI JAYA","KOTA DEPOK","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","0217433128","","","JL. PASAR RENI JAYA PONDOK PETIR
BOJONGSARI
KOTA DEPOK 16516
JAWA BARAT",""
"SF","APOTEK RENJHANIE SEHAT","KABUPATEN TANGERANG","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","082283086980","","","JL. RAYA MUNCUL PERMAI
SOLEAR
KAB TANGERANG 15710
BANTEN",""
"SF","APOTEK RENO FARMA","KOTA SURABAYA","JAWA TIMUR","PAXEL","COD","","0317406627","","","RAYA BENOWO 53
PAKAL
KOTA SURABAYA
JAWA TIMUR",""
"SF","APOTEK RESTU","KOTA SUKABUMI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","085893731965","","","JL. RAYA BAROS KM.6 BAROS SUKABUMI
KECAMATAN BAROS
KOTA SUKABUMI
JAWA BARAT",""
"SF","APOTEK RESTU 2","KABUPATEN CIREBON","JAWA BARAT","PAXEL","COD","","","","","JL. KISABALANANG PLUMBON
KABUPATEN CIREBON
JAWA BARAT",""
"SF","APOTEK RESTU IBU KUNCIRAN","KOTA TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","081317950075","","","JL. KH MAS MANSYUR RT02 RW10 KEL KUNCIRAN INDAH
PINANG (PENANG)
KOTA TANGERANG ",""
"SF","APOTEK RESTU IBU MARGAASIH","KABUPATEN BANDUNG","JAWA BARAT","PAXEL","COD","","081224171390","","","JL. RAYA NANJUNG RUKO NO.5 RT.02/01
MARGAASIH
KAB BANDUNG
JAWA BARAT",""
"SF","APOTEK RESTU KISABALANANG","KABUPATEN CIREBON","JAWA BARAT","PAXEL","COD","","087895758745","","","JL. KISABALANG NO.16
KEC. WERU
KABUPATEN CIREBON
JAWA BARAT",""
"SF","APOTEK RESTU MEDIKA","KOTA JAKARTA BARAT","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD",""," +62 815-1388-8334","","","JL RAYA KRESEK NO 10 KP PULO
CENGKARENG
KOTA JAKARTA BARAT
DKI JAKARTA",""
"SF","APOTEK REZEKI FARMA","KABUPATEN BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. GRAHA PRIMA BLOK EA NO.30
TAMBUN SELATAN
KAB BEKASI  
JAWA BARAT",""
"SF","APOTEK REZEKI TOMANG","KOTA JAKARTA BARAT","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","'0215667876","","","PASAR TOMANG BARAT LANTAI DASAR
GROGOL PETAMBURAN
KOTA JAKARTA BARAT 11450 ",""
"SF","APOTEK RF FARMA","KOTA TANGERANG SELATAN","BANTEN","PT. SARWA MANGGALLA RAYA","","","","","","JL. KENARI RAYA BLOK AF 4 NO. 10
PAMULANG
KOTA TANGERANG SELATAN  
BANTEN",""
"SF","APOTEK RIA","KABUPATEN BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. GRAHA PRIMA BLOK M5 NO.10
TAMBUN SELATAN
KAB BEKASI  
JAWA BARAT",""
"SF","APOTEK RICKY FARMA","KABUPATEN BANDUNG","JAWA BARAT","PAXEL","COD","","","","","JL. TAMAN KOPO INDAH III B1 11/3
MARGAHAYU
KABUPATEN BANDUNG
JAWA BARAT",""
"SF","APOTEK RIDHO 7","KOTA JAKARTA TIMUR","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. RAYA PONDOK KELAPA BLOK G1 NO.7A 7B
DUREN SAWIT
KOTA JAKARTA TIMUR 13450 
DKI JAKARTA",""
"SF","APOTEK RIDO FARMA","KOTA TANGERANG SELATAN","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","0217300828
","","","JL. RAYA PONDOK AREN NO 55A PONDOK AREN KOTA TANGERANG SELATAN 15224",""
"SF","APOTEK RIDO FARMA TANJUNGLAYA","KABUPATEN BANDUNG","JAWA BARAT","PAXEL","COD","","082316475400","","","KP. RIDO GALIH RT.01/RW.09
TANJUNGLAYA CIKANCUNG
KAB BANDUNG
JAWA BARAT",""
"SF","APOTEK RIFKI","KOTA SURABAYA","JAWA TIMUR","PAXEL","COD","","","","","RAYA MENGANTI 580
WIYUNG
KOTA SURABAYA  
JAWA TIMUR",""
"SF","APOTEK RINI FARMA","KOTA BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","","","","JLN PULO RIBUNG BLOK AE NO 99
BEKASI SELATAN
KOTA BEKASI  
JAWA BARAT",""
"SF","APOTEK RINJANI","Yogyakarta","JAWA TENGAH","PAXEL","COD","","","","","JL. WAHIDIN
GONDOKUSUMAN
KOTA YOGYAKARTA  
DI YOGYAKARTA",""
"SF","APOTEK RINJANI 02","KABUPATEN SUKOHARJO","JAWA TENGAH","PAXEL","COD","","","","","TEGALSARI RT.01/RW.01
BULAKAN SUKOHARJO
KAB SUKOHARJO  
JAWA TENGAH",""
"SF","APOTEK RIO","KABUPATEN BANTUL","JAWA TENGAH","PAXEL","COD","","","","","BAJAN WIJIREJO PANDAK
BANTUL PANDAK
KAB BANTUL 55761 
DI YOGYAKARTA",""
"SF","APOTEK RIO MAJALAYA","KABUPATEN BANDUNG ","JAWA BARAT","PT. ADIKA DWIKARYA UTAMA","COD","","082117973281","","","JL. RAYA MAJALAYA-RANCAEKEK NO. 320
SOLOKAN JERUK
KABUPATEN BANDUNG  
JAWA BARAT
",""
"SF","APOTEK RISKI","KOTA BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. MAYOR OKING NO.18
BEKASI TIMUR
KOTA BEKASI  
JAWA BARAT",""
"SF","APOTEK RITA SEHAT","KABUPATEN BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. RAYA KUD RT.008/RW.09
CIKARANG BARAT
KABUPATEN BEKASI
JAWA BARAT",""
"SF","APOTEK RIUNG BANDUNG","KOTA BANDUNG","JAWA BARAT","PT Lion Express","COD","","0895336837370 ","","","JL. RIUNG HEGAR RAYA NO.8
KOTA BANDUNG 40292 
JAWA BARAT",""
"SF","APOTEK RIZGINA","KOTA BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","","","","","","JLN. KH. AHMAD DJUNAIDI NO. 67, RT. 013, RW. 006, KEL. KALIABANG TENGAH
BEKASI UTARA
KOTA BEKASI 17124 ",""
"SF","APOTEK RIZKI SEHAT","KABUPATEN TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","","","'081289638189","","","JL. GATOT SUBROTO, KP. UTAN JATI
SEPATAN TIMUR
KAB TANGERANG 15560 ",""
"SF","APOTEK RIZKY FARMA","KABUPATEN KULON PROGO","DI YOGYAKARTA","PAXEL","","","","","","JL. BAKUNGAN, POLODADI, KULUR
TEMON
KAB KULON PROGO  
DI YOGYAKARTA",""
"SF","APOTEK RIZKY PENI FARMA","KABUPATEN KARANGANYAR","JAWA TENGAH","PT Lion Express","COD","","","","","JL. PLESUNGAN RAYA RT. 002, RW. 002, PLESUNGAN
GONDANGREJO
KAB KARANGANYAR  
JAWA TENGAH
",""
"SF","APOTEK RIZQI MEDIKA","KOTA TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","08170820055","","","JL. RUKO PINUS NIAGA CENTER NO.27
TAMAN ROYAL
CIPONDOH
KOTA TANGERANG
BANTEN",""
"SF","APOTEK RIZQI MYP","KOTA JAKARTA BARAT","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. ANGGREK ROSALINA RAYA H 87A
KEMANGGISAN PALMERAH
KOTA JAKARTA BARAT  
DKI JAKARTA",""
"SF","APOTEK RIZQIA MEDIKA","KABUPATEN SUKABUMI","JAWA BARAT","PAXEL","COD","","","","","JL. CISAAT RT.01/01
CISAAT
KABUPATEN SUKABUMI
JAWA BARAT",""
"SF","APOTEK RIZQINA","KOTA BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","081282424744","","","JL. KH. AHMAD DJUNAIDI NO.67
RT.013/RW.006 KEL. KALIABANG TENGAH
BEKASI UTARA
KOTA BEKASI 17124
JAWA BARAT",""
"SF","APOTEK RIZTA FARMA","KABUPATEN BANTUL","JAWA TENGAH","PAXEL","COD","","082226409335","","","L. BANTUL NYEMENGAN TIRTONIRMOLO
KASIHAN
KAB BANTUL 55184 
DI YOGYAKARTA
",""
"SF","APOTEK RUDI FARMA","KABUPATEN TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","083893287600","","","JL. KAMPUNG MELAYU
TELUKNAGA
KAB TANGERANG 15510 ",""
"SF","APOTEK RYAN FARMA","KABUPATEN KUNINGAN","JAWA BARAT","PAXEL","CDO","","0232876862","","","JL. RAYA KRAMAT MULYA NO.652
KRAMAT MULYA
KAB KUNINGAN 45553
JAWA BARAT",""
"SF","APOTEK SABAR","KABUPATEN TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. SALEMBARAN RAYA KOSAMI
KOSAMBI
KABUPATEN TANGERANG 15214
BANTEN",""
"SF","APOTEK SADANG","KABUPATEN TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","",""," '081513685401","","","JL. CEMPAKA RAYA, PS. LAMA CISOKA
CISOKA
KAB TANGERANG 15730",""
"SF","APOTEK SADANG SERANG","KOTA BANDUNG ","JAWA BARAT","PAXEL","COD","","08157073615","","","JL. SADANG SERANG NO.51
SEKELOA COBLONG
KOTA BANDUNG
JAWA BARAT",""
"SF","APOTEK SAE","KABUPATEN CIREBON","JAWA BARAT","Indopaket","COD","","08211776667","","","JL. RAYA WARUKAWUNG
KAB CIREBON
JAWA BARAT",""
"SF","APOTEK SAERA MEDICARE SHOP","KOTA JAKARTA SELATAN","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","0218305824","","","JL. TEBET BARAT DALAM RAYA NO.73
TEBET
KOTA JAKARTA SELATAN 12810
DKI JAKARTA ",""
"SF","APOTEK SAFIRA FARMA","KABUPATEN BOGOR","JAWA BARAT","Indopaket","COD","","","","","JL. RAYA NAROGONG
SIMPANGTIGA RAWA HINGKIK
CILEUNGSI BOGOR
KAB BOGOR 16820 
JAWA BARAT",""
"SF","APOTEK SAHABAT CIANJUR","KABUPATEN CIANJUR","JAWA BARAT","PAXEL","COD","","","","","JL. PASIR HAYAM NO.02 CILAKU CIANJUR
CILAKU
KAB CIANJUR  
JAWA BARAT",""
"SF","APOTEK SAHABAT GALENIKA 1","KOTA BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","02184987774","","","JL. RAYA JATIWARINGIN NO.126
PONDOK GEDE
KOTA BEKASI 17412
JAWA BARAT",""
"SF","APOTEK SAHABAT KOPO","KOTA BANDUNG","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","0895433600506","","","JL. KOPO 328 BANDUNG 
BOJONGLOA KIDUL
KOTA BANDUNG
JAWA BARAT",""
"SF","APOTEK SAHABAT PASAR KEMIS","KOTA TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","085811312142","","","JL. RAYA RAJEG PASAR KEMIS SUKAASIH
PASAR KEMIS KAB TANGGERANG
KOTA TANGERANG 15560
BANTEN",""
"SF","APOTEK SAHABAT SEHAT","KOTA SURABAYA","JAWA TIMUR","PAXEL","COD","","","","","JL. PLOSO XII NO. 47 A1
TAMBAKSARI
KOTA SURABAYA  
JAWA TIMUR",""
"SF","APOTEK SAHARA 08","KOTA JAKARTA BARAT","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","'085359681343","","","JL. BOJONG RAYA NO. 100
CENGKARENG
KOTA JAKARTA BARAT 11740 
DKI JAKARTA",""
"SF","APOTEK SAKHA FARMA","KABUPATEN TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","0212356538","","","JL. RAYA MAUK
MAUK
KAB TANGERANG 15330
BANTEN
",""
"SF","APOTEK SAKHA FARMA NOGOSARI","KABUPATEN BOYOLALI","JAWA TENGAH","PAXEL","COD","","","","","GROJOKAN RT001/006
POJOK NOGOSARI
NOGOSARI
KAB  BOYOLALI  
JAWA TENGAH",""
"SF","APOTEK SAKHA FARMA PANONGAN","KABUPATEN TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","081213408040","","","JL RAYA PANONGAN RT 01/01
PANONGAN
KABUPATEN TANGERANG
15710 
BANTEN
",""
"SF","APOTEK SAKINA","KABUPATEN SUKABUMI","JAWA BARAT","PAXEL","COD","","","","","JL. CILANGLA CIREUNGHAS
CIREUNGHAS
KAB SUKABUMI  
JAWA BARAT",""
"SF","APOTEK SALAM","KABUPATEN PURWOREJO","JAWA TENGAH","PT Lion Express","COD","","","","","JL. PANEMBAHAN SENOPATI 6
SALAM WETAN PURWOSARI
PURWODADI
KAB PURWOREJO  
JAWA TENGAH",""
"SF","APOTEK SALAM SEHAT","KOTA BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. KAMPUNG SAWAH NO.67
PONDOK MELATI
KOTA BEKASI  
JAWA BARAT ",""
"SF","APOTEK SALFATHAN","KABUPATEN CIREBON","JAWA TENGAH","PAXEL","COD","","08122307375","","","JL. ARYA SALINGSINGAN
RT.03/RW.02
DEPOK
KAB CIREBON
JAWA BARAT",""
"SF","APOTEK SALIMA","KOTA BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","","","","","","JLN. PONDOK UNGU PERMAI BLOK AM
BEKASI UTARA
KOTA BEKASI  
JAWA BARAT",""
"SF","APOTEK SALMA","KOTA TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","","","","JLN. DR. CIPTO MANGUNKUSUMO NO.4A
RT.003 RW.001 
KELURAHAN PANINGGILAN UTARA
CILEDUG
KOTA TANGERANG  
BANTEN",""
"SF","APOTEK SALSA FARMA","KABUPATEN SLEMAN","DI YOGYAKARTA","PAXEL","",""," '087838151813","","","JL. BIBIS NO. 2, SIDOMULYO
GODEAN
KAB SLEMAN 
DI YOGYAKARTA
",""
"SF","APOTEK SALSABILAH","KABUPATEN CIREBON","JAWA BARAT","PAXEL","COD","","08986462049","","","JL. URIP SUMOHARJO BLOK III RT.2/3
BRINGIN CIWARINGIN
KABUPATEN CIREBON
JAWA BARAT",""
"SF","APOTEK SALUYU FARMA","KABUPATEN BANDUNG","JAWA BARAT","PT. ADIKA DWIKARYA UTAMA","COD","","081320741737","","","JL. SUKAMENAK NO.33 RT.02/RW.06
MARGAHAYU
KABUPATEN BANDUNG
JAWA BARAT",""
"SF","APOTEK SALUYU SEHAT","KOTA BANDUNG","JAWA BARAT","PAXEL","COD","","02287798642","","","JL. SALUYU VIII A NO.2 RIUNG BANDUNG
GEDEBAGE
KOTA BANDUNG 40292
JAWA BARAT",""
"SF","APOTEK SALWA","KABUPATEN BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","","","","","","JLN. RAYA SETU, RT. 01, RW 01
SETU
KAB BEKASI  
JAWA BARAT
",""
"SF","APOTEK SAMA JAYA","KOTA BANDUNG","JAWA BARAT","PAXEL","COD","","082118625317","","","JL. CIDURIAN UTARA NO.92
KIARACONDONG
KOTA BANDUNG
JAWA BARAT",""
"SF","APOTEK SAMADIKUN","KOTA CIREBON","JAWA BARAT","PT. ADIKA DWIKARYA UTAMA","COD","","0231232258","","","JL. KAPTEN SAMADIKUN NO. 115
KEJAKSAN
KOTA CIREBON 45121 
JAWA BARAT
",""
"SF","APOTEK SAMBIREJO","KABUPATEN KARANGANYAR","JAWA TENGAH","PAXEL","COD","","085725606033","","","JL. LETTU TORI SUBIANTORO
JATEN
KAB KARANGANYAR
JAWA TENGAH",""
"SF","APOTEK SAMITRA FARMA","KABUPATEN BANDUNG","JAWA BARAT","PAXEL","COD","","085224005793","","","JL. WARUNG CINA NO.14 RT.01/RW.02
RANCAEKEK
KAB BANDUNG
JAWA BARAT",""
"SF","APOTEK SANA FARMA","KABUPATEN CIREBON","JAWA BARAT","PAXEL","COD","","081320546778","","","JL. PANGERAN CAKRABUANA NO.12A
KEMANTREN SUMBER
KABUPATEN CIREBON 45132
JAWA BARAT",""
"SF","APOTEK SANGIRAN","KABUPATEN SRAGEN","JAWA TENGAH","PT Lion Express","COD","","","","","JL. SANGIRAN NO. 16, KEBAYANAN III, BANARAN
KALIJAMBE
KAB SRAGEN 57275 
JAWA TENGAH
",""
"SF","APOTEK SANGUBANYU FARMA","KABUPATEN PURWOREJO","JAWA TENGAH","PAXEL","COD","","","","","JL. RAYA KUTOARJO KETAWANG KM.6
GRABAG
KAB PURWOREJO  
JAWA TENGAH",""
"SF","APOTEK SAPARUA","KOTA BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","02188354744","","","JL. SAPARUA RAYA NO. 239 - 240
BEKASI TIMUR
KOTA BEKASI JAWA BARAT",""
"SF","APOTEK SARAS","KOTA TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","","","'082310586135","","","JL. KH DEWANTORO NO. 23, KEL. GONDRONG
CIPONDOH
KOTA TANGERANG  ",""
"SF","APOTEK SARAS OSADA","KABUPATEN SRAGEN","JAWA TENGAH","PAXEL","COD","","","","","JANTRAN PILANG
MASARAN
KAB SRAGEN  
JAWA TENGAH",""
"SF","APOTEK SARI SEHAT SEJAHTERA","KOTA JAKARTA BARAT","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","","","","PERMATA PALEM BLOK A1 NO 16
KALIDERES
KOTA JAKARTA BARAT  ",""
"SF","APOTEK SAS FARMA","KABUPATEN BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","","","","JLN FUDHOLI KEBON KOPI RT 011 RW 007
CIKARANG UTARA
KABUPATEN BEKASI  
JAWA BARAT",""
"SF","APOTEK SASAKBUBUR","KABUPATEN BANDUNG BARAT","JAWA BARAT","PAXEL","COD","","083829135231","","","JL. SASAK BUBUR NO. 9
RT.001/RW.011 CIHAMPELAS
KAB BANDUNG BARAT
JAWA BARAT",""
"SF","APOTEK SATRIA","KABUPATEN TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","","","'081286469974","","","JL. RAYA BALARAJA KRESEK
BALARAJA
KAB TANGERANG 15610 
BANTEN",""
"SF","APOTEK SATRIA FARMA","KABUPATEN BANDUNG BARAT","JAWA BARAT","PAXEL","COD","","","","","JL. CIMAREME INDAH NO.11
NGAMPRAH
KAB BANDUNG BARAT  
JAWA BARAT",""
"SF","APOTEK SATRIO GADING SERPONG","KABUPATEN TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","02154220469","","","RUKO FLURITE NO.9
KELAPA DUA
KABUPATEN TANGERANG 15810
BANTEN",""
"SF","APOTEK SATYA ESY","KOTA TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","081809009111","","","JL. HOS COKROAMINOTO NO. 46 D
CILEDUG
BANTEN INDONESIA",""
"SF","APOTEK SATYA FARMA","KOTA SURABAYA","JAWA TIMUR","PAXEL","COD","","","","","JL. DIPONEGORO NO.97
WONOKROMO
KOTA SURABAYA  
JAWA TIMUR",""
